,,,,,,,,,,1088.9270750674493,163.34637359149337,1029.2032217108392,240.13418504999208,986.5433264561177,261.4641326773527,1007.8732740834787,289.1930645929217,1042.0011902872554,255.0651483891445,1131.5869703221708,148.41541025234096,937.4844469131881,238.001190287256,835.1006983018565,314.7890017457546,841.4996825900648,342.5179336613236,815.9037454372319,374.5128551023647,758.312886843358,438.50269798444685,815.9037454372319,476.8966037136962,841.4996825900648,419.3057451198223,988.6763212188539,374.5128551023647,1063.3311379146164,295.5920488811299,1086.7940803047131,261.4641326773527
,,,,,,,,,,1018.538247897159,374.5128551023647,992.942310744326,423.57173464529444,952.4154102523405,440.63569274718293,958.8143945405488,470.497619425488,992.942310744326,447.03467703539116,1063.3311379146164,361.71488652594826,901.2235359466749,415.03975559435014,798.8397873353433,442.768687509919,818.0367401999679,485.4285827646405,790.307808284399,511.0245199174734,736.9829392159972,557.9504046976671,743.3819235042054,621.9402475797492,807.3717663862876,551.5514204094588,918.2874940485635,564.3493889858753,967.3463735914931,491.82756705284874,1018.538247897159,455.56665608633546
,,,,,,,,,,1242.5026979844465,511.0245199174734,1189.1778289160447,528.088478019362,1157.1829074750037,534.4874623075702,1159.3159022377397,557.9504046976671,1199.842802729725,540.8864465957785,1272.3646246627516,498.22655134105696,1112.390017457546,479.0295984764323,1003.6072845580063,466.23162990001583,1016.4052531344228,511.0245199174734,952.4154102523405,530.2214727820981,896.9575464212028,530.2214727820981,886.2925726075223,611.2752737660688,967.3463735914931,564.3493889858753,963.080384066021,615.541263291541,1131.5869703221708,592.0783209014443,1204.1087922551972,566.4823837486114
,,,,,,,,,,1261.6996508490713,508.89152515473734,1204.1087922551972,521.6894937311538,1169.9808760514202,530.2214727820981,1174.246865576892,557.9504046976671,1216.9067608316136,551.5514204094588,1291.5615775273764,502.4925408665291,1125.1879860339625,479.0295984764323,1003.6072845580063,470.497619425488,1046.2671798127278,511.0245199174734,980.1443421679096,534.4874623075702,933.218457387716,530.2214727820981,939.617441675924,598.4773051896525,999.3412950325342,570.7483732740835,1022.8042374226311,628.3392318679574,1178.5128551023643,596.3443104269164,1227.571734645294,572.8813680368196
,,,,,,,,,,1474.9991271226786,498.22655134105696,1423.8072528170128,511.0245199174734,1411.0092842405963,517.4235042056816,1413.1422790033325,547.2854308839867,1440.8712109189014,523.8224884938899,1308.625535629265,476.8966037136962,1199.842802729725,455.56665608633546,1225.438739882558,517.4235042056816,1167.847881288684,534.4874623075702,1105.991033169338,530.2214727820981,1101.7250436438658,602.7432947151246,1193.443818441517,579.2803523250278,1242.5026979844465,639.0042056816378,1370.482383748611,592.0783209014443,1425.940247579749,568.6153785113474,,
,,,,,,,,,,,,1910.1300587208375,540.8864465957785,1867.470163466116,555.817409934931,1880.2681320425327,598.4773051896525,1918.6620377717818,566.4823837486114,,,1767.2194096175208,508.89152515473734,1611.5107919377872,498.22655134105696,1630.707744802412,549.4184256467228,1568.850896683066,570.7483732740835,1506.9940485637196,557.9504046976671,1532.5899857165525,668.8661323599429,1581.6488652594821,613.4082685288049,1739.4904777019517,685.9300904618314,1814.1452943977142,636.8712109189017,,
,,,,,,,,,,,,,,,,,,,,,,1739.4904777019515,517.4235042056816,1592.3138390731626,549.4184256467228,1634.9737343278841,577.1473575622917,1570.9838914458019,600.6102999523886,1462.2011585462621,600.6102999523886,1496.3290747500394,709.3930328519283,1583.7818600222183,641.1372004443739,1835.4752420250747,673.132121885415,,,,
,,,,,,,,,,1669.1016505316613,632.6052213934296,1481.3981114108867,615.541263291541,1396.078320901444,617.6742580542771,1366.2163942231389,664.6001428344707,1329.9554832566255,681.6641009363593,1257.4336613235992,673.132121885415,1261.6996508490713,771.2498809712745,1334.2214727820976,730.722980479289,1479.2651166481508,790.446833835899,1600.845818124107,728.589985716553,1641.3727186160922,705.1270433264561,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1677.6336295826056,903.495556260911,1829.076257736867,856.5696714807175,1679.7666243453418,845.904697667037,,,1632.840739565148,905.6285510236471,1556.0529281066495,877.8996191080781,1543.254959530233,999.4803205840343,1624.3087605142036,980.2833677194096,1805.61331534677,1048.539200126964,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1737.3574829392155,999.4803205840343,1628.5747500396758,993.0813362958261,,,1741.623472464688,1065.6031582288526,,,,,,
